"id","fqdn/ip","port","severity","finding","cve","cwe"
"rating_spec","www.transformation.gouv.fr/80.87.236.14","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","www.transformation.gouv.fr/80.87.236.14","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","www.transformation.gouv.fr/80.87.236.14","443","INFO","100","",""
"protocol_support_score_weighted","www.transformation.gouv.fr/80.87.236.14","443","INFO","30","",""
"key_exchange_score","www.transformation.gouv.fr/80.87.236.14","443","INFO","90","",""
"key_exchange_score_weighted","www.transformation.gouv.fr/80.87.236.14","443","INFO","27","",""
"cipher_strength_score","www.transformation.gouv.fr/80.87.236.14","443","INFO","90","",""
"cipher_strength_score_weighted","www.transformation.gouv.fr/80.87.236.14","443","INFO","36","",""
"final_score","www.transformation.gouv.fr/80.87.236.14","443","INFO","93","",""
"overall_grade","www.transformation.gouv.fr/80.87.236.14","443","OK","A+","",""
